"fold";"method";"metric";"val";"dataset"
10;"ElasticNet";"acc";0,985401459854015;"banknote"
10;"ElasticNet";"brier_score";0,0299901896380731;"banknote"
1;"GBM";"auc";0,999054820415879;"banknote"
1;"GBM";"acc";0,992753623188406;"banknote"
1;"GBM";"brier_score";0,0165540509466603;"banknote"
2;"GBM";"auc";0,998944256756757;"banknote"
2;"GBM";"acc";0,978260869565217;"banknote"
2;"GBM";"brier_score";0,0134035092982245;"banknote"
3;"GBM";"auc";0,999786324786325;"banknote"
3;"GBM";"acc";0,985401459854015;"banknote"
3;"GBM";"brier_score";0,0133747121479577;"banknote"
4;"GBM";"auc";0,999358974358974;"banknote"
4;"GBM";"acc";0,992700729927007;"banknote"
4;"GBM";"brier_score";0,0101889455118491;"banknote"
5;"GBM";"auc";0,999561403508772;"banknote"
5;"GBM";"acc";0,992700729927007;"banknote"
5;"GBM";"brier_score";0,00885123619628326;"banknote"
6;"GBM";"auc";0,999550763701707;"banknote"
6;"GBM";"acc";0,985401459854015;"banknote"
6;"GBM";"brier_score";0,0108596335307152;"banknote"
7;"GBM";"auc";0,9995670995671;"banknote"
7;"GBM";"acc";0,985401459854015;"banknote"
7;"GBM";"brier_score";0,0106227300272689;"banknote"
8;"GBM";"auc";0,999559082892416;"banknote"
8;"GBM";"acc";0,992700729927007;"banknote"
8;"GBM";"brier_score";0,0101531052157953;"banknote"
9;"GBM";"auc";1;"banknote"
9;"GBM";"acc";0,992700729927007;"banknote"
9;"GBM";"brier_score";0,00994934485339639;"banknote"
10;"GBM";"auc";1;"banknote"
10;"GBM";"acc";0,992700729927007;"banknote"
10;"GBM";"brier_score";0,00594469380197452;"banknote"
1;"glm";"auc";0,99952741020794;"banknote"
1;"glm";"acc";0,956521739130435;"banknote"
1;"glm";"brier_score";0,0290157297816329;"banknote"
2;"glm";"auc";1;"banknote"
2;"glm";"acc";1;"banknote"
2;"glm";"brier_score";0,00106115262645942;"banknote"
3;"glm";"auc";1;"banknote"
3;"glm";"acc";0,978102189781022;"banknote"
3;"glm";"brier_score";0,0178423993265767;"banknote"
4;"glm";"auc";1;"banknote"
4;"glm";"acc";1;"banknote"
4;"glm";"brier_score";0,000185671933611934;"banknote"
5;"glm";"auc";1;"banknote"
5;"glm";"acc";0,992700729927007;"banknote"
5;"glm";"brier_score";0,00470465993249795;"banknote"
6;"glm";"auc";0,999550763701707;"banknote"
6;"glm";"acc";0,978102189781022;"banknote"
6;"glm";"brier_score";0,0165917742993061;"banknote"
7;"glm";"auc";1;"banknote"
7;"glm";"acc";0,992700729927007;"banknote"
7;"glm";"brier_score";0,004664084864675;"banknote"
8;"glm";"auc";1;"banknote"
8;"glm";"acc";0,992700729927007;"banknote"
8;"glm";"brier_score";0,00505047783015009;"banknote"
9;"glm";"auc";0,999780701754386;"banknote"
9;"glm";"acc";0,985401459854015;"banknote"
9;"glm";"brier_score";0,00773180144729362;"banknote"
10;"glm";"auc";0,999786780383795;"banknote"
10;"glm";"acc";0,992700729927007;"banknote"
10;"glm";"brier_score";0,00639240429851463;"banknote"
1;"Lasso";"auc";1;"banknote"
1;"Lasso";"acc";0,942028985507246;"banknote"
1;"Lasso";"brier_score";0,0456780633892635;"banknote"
2;"Lasso";"auc";1;"banknote"
2;"Lasso";"acc";0,978260869565217;"banknote"
2;"Lasso";"brier_score";0,0292685712084016;"banknote"
3;"Lasso";"auc";1;"banknote"
3;"Lasso";"acc";1;"banknote"
3;"Lasso";"brier_score";0,0279323794875262;"banknote"
